,fold,grid_fold,lon,lat,date,tile_file,ref_1,ref_2,ref_3,ref_4,ref_5,ref_6,ref_7,ref_10,ref_11,Rainf_f_tavg,SWdown_f_tavg,Tair_f_tavg,grassland_pasture,corn,soybean,deciduous_forest,evergreen_forest,developed_open_space,woody_wetlands,open_water,alfalfa,developed_low_intensity,developed_med_intensity,missing_reflectance,SIF,num_soundings
50,0,3,-87.23571,40.65478,2016-08-01,../data/tiles/input_tile_lat_40.65478_lon_-87.23571_2016-08-01.npy,216.84829711914062,252.0991973876953,431.302001953125,278.11300659179693,5075.9345703125,1869.3348388671875,759.9821166992188,2985.766845703125,2960.124755859375,6.003080125083217e-05,237.4647979736328,297.4099426269531,0.01510000042617321,0.4736999869346618,0.4566000103950501,0.00279999990016222,0.0,0.03020000085234642,0.0,0.0,0.0003999999898951501,0.01810000091791153,0.0,0.0,1.0871258229017255,6.550000190734862
51,0,3,-99.1471,43.969559999999994,2016-06-15,../data/tiles/input_tile_lat_43.96956_lon_-99.1471_2016-06-15.npy,285.8028869628906,367.7807922363281,724.9542846679688,619.6878051757812,3349.948486328125,2218.784423828125,1211.115478515625,3034.43310546875,3016.52880859375,2.4320635930052962e-05,326.5249938964844,296.3563232421875,0.7206000089645386,0.05590000003576279,0.005400000140070915,0.0,9.999999747378753e-05,0.02569999918341637,0.0,0.004000000189989804,0.00019999999494757506,0.00019999999494757506,0.0,0.0,0.3791492810766947,6.639999866485597
52,0,4,-99.30906999999999,39.819340000000004,2016-06-15,../data/tiles/input_tile_lat_39.81934_lon_-99.30907_2016-06-15.npy,437.4030151367188,614.079833984375,1038.880859375,1205.4798583984375,3456.962890625,3025.363525390625,1867.902099609375,2999.6611328125,2958.7822265625,2.1133877453394234e-05,322.3052978515625,298.7345275878906,0.283244252204895,0.06193020939826965,0.0102169131860137,0.016661427915096283,0.0,0.020276643335819244,0.07922036945819855,0.0012574661523103714,0.01383212860673666,0.0176045261323452,0.0007859164034016429,0.3637999892234802,0.1892799998780614,10.789999961853027
53,2,3,-99.2549,39.6307,2016-06-15,../data/tiles/input_tile_lat_39.6307_lon_-99.2549_2016-06-15.npy,336.86871337890625,483.1726989746094,879.5297241210938,883.8516235351562,3248.812744140625,2602.881103515625,1414.4083251953125,3006.3857421875,2971.015625,2.3482401957153346e-05,321.6106872558594,299.0279541015625,0.8407999873161316,0.05169999971985817,0.0,0.0005000000237487257,0.0,0.0071000000461936,0.0017999999690800905,0.003800000064074993,9.999999747378753e-05,0.00279999990016222,0.0,0.0,0.24930836230908565,9.329999923706056
54,1,4,-100.25203,42.756840000000004,2016-06-15,../data/tiles/input_tile_lat_42.75684_lon_-100.25203_2016-06-15.npy,423.9241027832031,529.1607055664061,879.8327026367188,872.680908203125,3053.10400390625,2790.468505859375,1729.1143798828125,3069.111083984375,3049.889892578125,3.144896982121281e-05,328.9950866699219,296.5869140625,0.8605999946594238,0.0017000000225380065,9.999999747378753e-05,0.002300000051036477,0.0,0.0,0.012699999846518041,0.00019999999494757506,0.0024000001139938827,0.0,0.0,0.0,0.30967024988249725,8.619999885559082
55,2,3,-105.56107,40.03494,2016-06-15,../data/tiles/input_tile_lat_40.03494_lon_-105.56107_2016-06-15.npy,301.95452880859375,368.6451110839844,553.4542236328125,500.0312805175781,1768.286376953125,1297.5596923828125,813.9188842773438,2986.001708984375,2976.2353515625,1.5219734450511167e-05,332.34954833984375,286.3272399902344,0.057209394872188575,0.0,0.0,0.00010125556582352148,0.9263871908187866,0.0,0.008707978762686253,0.0,0.0,0.0,0.0,0.01240000035613775,0.17603795328422595,10.079999923706056
56,4,3,-92.67923,43.08023,2016-06-15,../data/tiles/input_tile_lat_43.08023_lon_-92.67923_2016-06-15.npy,385.671630859375,472.5016784667969,826.18408203125,696.851806640625,4006.28076171875,2202.241455078125,1265.515380859375,2956.781982421875,2923.126953125,7.060893403831871e-05,302.0530090332031,294.3899230957031,0.15902544558048248,0.11545847356319427,0.1147383600473404,0.11185789853334427,0.0,0.1224195882678032,0.03600576147437096,0.03900624066591263,0.008881420828402042,0.21195390820503235,0.041766684502363205,0.16680000722408295,0.610101135937791,3.4600000381469727
57,1,3,-90.46938,41.059020000000004,2016-06-15,../data/tiles/input_tile_lat_41.05902_lon_-90.46938_2016-06-15.npy,352.5433044433594,463.5723876953125,790.638671875,815.9603881835938,3484.756103515625,2681.2744140625,1545.5225830078125,3026.0927734375,3000.71240234375,3.099524838034995e-05,307.3402099609375,296.4790954589844,0.059399999678134925,0.4023000001907349,0.4451000094413757,0.04320000112056732,0.0,0.028899999335408214,0.0,0.00019999999494757506,0.0031999999191612005,0.017000000923871994,0.0005000000237487257,0.0,0.5310157986455841,10.220000267028807
58,3,4,-95.4014,42.0831,2016-08-01,../data/tiles/input_tile_lat_42.0831_lon_-95.4014_2016-08-01.npy,176.055,217.23875,447.8394642857143,333.6041071428571,3937.173928571429,1730.3642857142856,787.2576785714285,2977.923571428572,2959.071785714286,3.8182969556796056e-05,240.82754647391187,295.79694564274376,0.07053571428571427,0.72125,0.10125,0.0071428571428571435,0.0,0.050357142857142864,0.0,0.0032142857142857147,0.03142857142857143,0.00125,0.00017857142857142857,0.44,0.5780467371407307,3.880000114440918
59,4,2,-100.60237,47.85028,2016-06-15,../data/tiles/input_tile_lat_47.85028_lon_-100.60237_2016-06-15.npy,283.8035583496094,359.5617370605469,667.1292724609375,598.0567626953125,2818.661376953125,2041.3773193359373,1104.326416015625,2994.297607421875,2970.59765625,3.101220863754861e-05,325.61517333984375,292.8507995605469,0.5144450664520264,0.00022308979532681406,0.00022308979532681406,0.00022308979532681406,0.0,0.01929726637899876,0.004127161111682653,0.048187393695116036,0.0,0.00022308979532681406,0.00011154489766340703,0.10350000113248824,0.3713330197099008,6.25
60,3,2,-100.06365,46.42196,2016-06-15,../data/tiles/input_tile_lat_46.42196_lon_-100.06365_2016-06-15.npy,512.5518798828125,599.5980834960938,921.6771240234376,935.2705078125,3326.741455078125,3218.219482421875,2202.468505859375,3029.660888671875,3004.498291015625,2.7424279323895465e-05,324.7762451171875,293.25732421875,0.311599999666214,0.3181999921798706,0.10570000112056732,0.0,0.0,0.013799999840557577,0.0,0.00019999999494757506,0.002199999988079071,0.0,0.0,0.0,0.36033691230573145,3.2100000381469727
61,3,3,-87.23571,40.68173,2016-08-01,../data/tiles/input_tile_lat_40.68173_lon_-87.23571_2016-08-01.npy,232.8780059814453,259.84539794921875,435.8064880371094,268.72940063476557,5270.29833984375,1941.344970703125,793.6328125,2985.94482421875,2960.469970703125,6.116763688623905e-05,237.0943756103516,297.423583984375,0.016100000590085983,0.3409000039100647,0.590399980545044,0.0007999999797903001,0.0,0.032000001519918435,0.0,0.0,0.0,0.015699999406933784,0.0,0.0,1.0238509127183963,8.960000038146973
62,3,2,-97.12589,46.90705,2016-08-01,../data/tiles/input_tile_lat_46.90705_lon_-97.12589_2016-08-01.npy,266.80914306640625,321.95697021484375,559.982666015625,488.6235961914063,4402.2041015625,2191.49462890625,1109.912109375,2955.13671875,2925.2314453125,3.1118066544877365e-05,260.43582153320307,295.2440185546875,0.0027282265946269035,0.09517313539981842,0.7117523550987244,0.0012591815320774913,0.0,0.04721930623054504,0.00041972717735916376,0.00020986358867958188,0.0006295907660387456,0.005141657777130604,0.0009443861199542881,0.046999998390674584,0.5783468782901763,5.369999885559082
63,2,3,-91.46651,43.969559999999994,2016-06-15,../data/tiles/input_tile_lat_43.96956_lon_-91.46651_2016-06-15.npy,250.8592071533203,256.87518310546875,497.4810485839844,287.6399230957031,4559.4111328125,1725.8292236328125,724.2041015625,2929.79248046875,2913.858642578125,6.253222090890631e-05,294.15606689453125,293.18798828125,0.08059242367744446,0.017695710062980652,0.00423158286139369,0.871129035949707,0.0001923446834553033,0.02250432781875133,0.000961723388172686,0.0,0.0001923446834553033,0.0013464128132909534,0.0,0.480100005865097,0.7656366785890176,3.539999961853028
64,3,1,-96.26378000000001,44.5355,2016-08-01,../data/tiles/input_tile_lat_44.5355_lon_-96.26378_2016-08-01.npy,204.2160797119141,249.7994537353516,487.0772399902344,363.04290771484375,4148.43701171875,1887.784423828125,887.182861328125,2955.412841796875,2941.047607421875,5.548723129322752e-05,260.6680908203125,295.03228759765625,0.2199891358613968,0.37772950530052185,0.2613796889781952,0.004780010785907507,0.0,0.06996197998523712,0.00010863661009352654,0.0005431830650195478,0.02911461144685745,0.0015209125122055411,0.00010863661009352654,0.0794999971985817,0.5416672308194009,6.210000038146973
65,4,1,-95.91344000000001,47.82333,2016-08-01,../data/tiles/input_tile_lat_47.82333_lon_-95.91344_2016-08-01.npy,295.5408020019531,408.5331115722656,736.59619140625,765.0972900390625,3785.4541015625,2363.5908203125,1296.58203125,2960.5869140625,2934.9814453125,5.101251736050472e-05,254.208251953125,293.5823974609375,0.002099999925121665,0.01510000042617321,0.4650000035762787,0.0032999999821186066,0.0,0.06069999933242797,0.0010999999940395355,0.0,0.002300000051036477,0.000699999975040555,0.0,0.0,0.4506184952823738,4.730000019073486
66,0,3,-97.47624,38.82221,2016-06-15,../data/tiles/input_tile_lat_38.82221_lon_-97.47624_2016-06-15.npy,312.9302673339844,431.7640686035156,800.2993774414062,806.0184936523438,3097.844970703125,2649.080810546875,1486.45703125,3047.784423828125,3007.360107421875,2.8430062229745093e-05,304.3655700683594,299.25006103515625,0.6527749300003052,0.00010315659164916724,0.005467299371957779,0.011347224935889244,0.0,0.03558902442455292,0.0007220961269922553,0.013822983019053936,0.00041262636659666896,0.00020631318329833448,0.0,0.03060000017285347,0.6238768128188033,8.479999542236326
67,0,0,-96.34463000000001,44.77805,2016-08-01,../data/tiles/input_tile_lat_44.77805_lon_-96.34463_2016-08-01.npy,198.51190185546875,227.460693359375,440.0631103515625,312.05999755859375,3824.5224609375,1763.81640625,818.7149047851562,2968.298095703125,2952.494873046875,5.349104321794584e-05,261.10122680664057,295.7466735839844,0.05559999868273735,0.4986000061035156,0.2506000101566315,0.007400000002235173,0.0,0.04520000144839287,0.0013000000035390258,0.0008999999845400453,0.022099999710917476,0.000699999975040555,0.0,0.0,0.6031409627512879,5.599999904632568
68,3,3,-107.63645,46.12552,2016-06-15,../data/tiles/input_tile_lat_46.12552_lon_-107.63645_2016-06-15.npy,440.1459045410156,548.0115966796875,902.1821899414062,988.2404174804688,3214.30078125,2532.288818359375,1669.9637451171875,3076.545166015625,3049.2412109375,9.913969734043347e-06,336.70989990234375,294.75018310546875,0.298799991607666,0.0007999999797903001,0.0,0.0,0.03869999945163727,0.009100000374019146,0.022600000724196437,0.0,0.14079999923706055,0.005100000184029341,0.0007999999797903001,0.0,0.38315191414011146,8.170000076293945
69,4,4,-85.34925,39.6307,2016-06-15,../data/tiles/input_tile_lat_39.6307_lon_-85.34925_2016-06-15.npy,395.6534118652344,451.7441101074219,759.1768188476562,679.019775390625,3765.4287109375,2452.981689453125,1365.701416015625,2984.39111328125,2948.631103515625,4.993895345251076e-05,295.4591064453125,295.53485107421875,0.10580000281333923,0.3761000037193297,0.3328999876976013,0.11940000206232072,0.0,0.04610000178217888,0.0,0.00030000001424923534,0.0010999999940395355,0.00430000014603138,0.001000000047497451,0.0,0.967758514771336,7.670000076293945
70,1,1,-95.83259,47.58079,2016-08-01,../data/tiles/input_tile_lat_47.58079_lon_-95.83259_2016-08-01.npy,216.7273101806641,322.107177734375,592.0350952148438,658.9819946289062,3340.80224609375,1990.3297119140625,1050.8980712890623,2959.249755859375,2932.208251953125,5.171049269847572e-05,254.5375213623047,293.615966796875,0.006673785392194986,0.0281633734703064,0.4276561737060547,0.011211959645152092,0.0,0.03830752894282341,0.0016017084708437324,0.0032034169416874647,0.01027762982994318,0.0073411636985838405,0.0,0.2508000135421753,0.5574108899423951,5.059999942779541
71,3,2,-88.52901999999999,44.50855,2016-08-01,../data/tiles/input_tile_lat_44.50855_lon_-88.52902_2016-08-01.npy,223.08243902439025,237.8692682926829,452.62512195121946,281.5996341463415,3829.6174390243896,1610.4445121951221,672.0328048780488,2960.440487804878,2936.360731707317,3.340117335827062e-05,244.8713539309618,295.2280263761195,0.0474390243902439,0.09817073170731708,0.08865853658536585,0.35560975609756096,0.0,0.028048780487804882,0.2442682926829268,0.02353658536585366,0.029512195121951218,0.0057317073170731715,0.0,0.18,0.5580001712629669,6.4000000953674325
72,0,3,-92.7873,38.74137,2016-08-01,../data/tiles/input_tile_lat_38.74137_lon_-92.7873_2016-08-01.npy,291.3014221191406,347.3335876464844,656.5785522460938,462.724365234375,4805.671875,2265.6572265625,999.5903930664062,2970.131103515625,2936.8525390625,5.2643954404629774e-05,215.4029998779297,297.77923583984375,0.1586538404226303,0.26268696784973145,0.2270299196243286,0.14049145579338074,0.0,0.03779380396008492,0.0005341880605556071,0.0,0.0,0.012686965987086296,0.00040064103086479014,0.2511999905109405,0.8399077955829468,4.389999866485597
73,1,0,-91.25118,38.687470000000005,2016-06-15,../data/tiles/input_tile_lat_38.68747_lon_-91.25118_2016-06-15.npy,300.6007995605469,358.5653991699219,670.3568725585938,558.480224609375,4052.77197265625,2258.271728515625,1159.2645263671875,3029.465087890625,2998.237060546875,1.9948029148508795e-05,294.6192932128906,298.426513671875,0.19370000064373016,0.010400000028312206,0.06049999967217445,0.5730000138282776,0.003000000026077032,0.06610000133514404,0.0005000000237487257,0.003599999938160181,0.0,0.005900000222027303,9.999999747378753e-05,0.0,0.6298362946039749,8.880000114440918
74,0,4,-106.85465,48.06588,2016-06-15,../data/tiles/input_tile_lat_48.06588_lon_-106.85465_2016-06-15.npy,617.1226806640625,760.868408203125,1101.1114501953123,1251.152099609375,2113.752685546875,2665.340087890625,2069.720458984375,3008.081298828125,2979.865966796875,2.583452805993147e-05,326.7552795410156,293.22711181640625,0.9991999864578248,0.0,0.0,0.0,0.0,9.999999747378753e-05,0.0,0.0,0.0,0.00030000001424923534,0.0,0.0,0.10321230519759028,6.829999923706055
75,1,1,-92.76008,38.66052,2016-08-01,../data/tiles/input_tile_lat_38.66052_lon_-92.76008_2016-08-01.npy,316.5923767089844,366.67706298828125,684.9605712890625,453.2618408203125,4887.90966796875,2287.81005859375,1000.7008056640624,2977.172607421875,2940.56982421875,5.305765444063582e-05,215.7146148681641,297.7782287597656,0.37897735834121693,0.08374228328466415,0.3208801746368408,0.1019471287727356,0.0004749089712277055,0.03403514251112938,0.0,0.0011081208940595386,0.0,0.04749089851975441,0.010606300085783005,0.3682999908924103,0.7803463782919079,3.880000114440918
76,4,4,-101.16830999999999,45.317029999999995,2016-06-15,../data/tiles/input_tile_lat_45.31703_lon_-101.16831_2016-06-15.npy,459.99688720703125,570.49267578125,891.6661987304688,1009.9359741210938,2845.73681640625,3097.54931640625,2176.23388671875,3057.2236328125,3025.3916015625,1.9098106349701997e-05,329.5972900390625,294.8688659667969,0.10300000011920928,0.13189999759197235,0.0005000000237487257,0.0,0.0,0.03959999978542328,0.002099999925121665,0.0044999998062849045,0.2266000062227249,0.00019999999494757506,0.0,0.0,0.1397251983810412,3.869999885559082
77,4,2,-97.23369,47.1496,2016-08-01,../data/tiles/input_tile_lat_47.1496_lon_-97.23369_2016-08-01.npy,211.7032928466797,250.7991943359375,447.037109375,298.3977966308594,4471.06298828125,1798.849609375,789.3931274414062,2943.6240234375,2917.36767578125,3.1033447157824405e-05,257.63397216796875,294.81976318359375,0.0013000000035390258,0.3736000061035156,0.5569000244140625,0.013199999928474426,0.0,0.044700000435113914,0.00279999990016222,0.0,0.0015999999595806005,0.001500000013038516,9.999999747378753e-05,0.0,0.5840617539851288,3.7799999713897705
78,4,0,-90.55023,41.328509999999994,2016-06-15,../data/tiles/input_tile_lat_41.32851_lon_-90.55023_2016-06-15.npy,256.85479736328125,362.30279541015625,739.9774169921875,649.8413696289062,4000.84716796875,2268.606689453125,1169.7864990234375,2962.456298828125,2936.42431640625,3.2881562219699845e-05,308.7529296875,296.167236328125,0.13349999487400055,0.3461999893188477,0.3434999883174896,0.12460000067949295,0.0,0.020500000566244125,0.0,0.014100000262260437,0.002099999925121665,0.013899999670684338,0.001000000047497451,0.0,0.5921337549623691,8.710000038146973
79,1,4,-99.47077,44.804990000000004,2016-06-15,../data/tiles/input_tile_lat_44.80499_lon_-99.47077_2016-06-15.npy,295.306884765625,392.63018798828125,724.39599609375,693.4274291992188,2924.5400390625,2412.603515625,1368.840087890625,3029.662353515625,3010.15185546875,2.612065691209864e-05,328.7470397949219,294.99853515625,0.7526000142097473,0.07249999791383742,0.04270000010728836,0.0,0.0,0.02319999970495701,0.00019999999494757506,0.01769999973475933,0.0,0.0,0.0,0.0,0.18718973115870824,3.880000114440918
80,3,4,-88.25952,43.700070000000004,2016-08-01,../data/tiles/input_tile_lat_43.70007_lon_-88.25952_2016-08-01.npy,304.948486328125,356.1556091308594,636.9237060546875,511.843505859375,4176.7822265625,2056.640869140625,1049.0394287109377,2971.07080078125,2941.71728515625,4.3901523895328864e-05,242.50184631347656,295.3349914550781,0.2137999981641769,0.21960000693798065,0.017400000244379044,0.10440000146627426,0.0,0.038199998438358314,0.0284000001847744,0.001000000047497451,0.26409998536109924,0.022299999371171,0.000699999975040555,0.0,0.6349285546886293,4.519999980926514
81,3,3,-87.26239,40.70868,2016-08-01,../data/tiles/input_tile_lat_40.70868_lon_-87.26239_2016-08-01.npy,227.1002960205078,264.77169799804693,457.1388854980469,319.57269287109375,4787.09912109375,1879.2183837890625,795.426025390625,2988.187255859375,2963.494384765625,6.228512211237103e-05,236.61404418945312,297.4235534667969,0.0031999999191612005,0.4088999927043915,0.37619999051094055,0.0,0.0,0.019999999552965164,0.0,0.0,0.00030000001424923534,0.01109999977052212,0.0010999999940395355,0.0,0.8209619902466472,3.0499999523162837
82,3,3,-89.76895999999999,38.84916,2016-06-15,../data/tiles/input_tile_lat_38.84916_lon_-89.76896_2016-06-15.npy,556.7152099609375,646.4317016601562,938.4716186523438,999.9608154296876,3591.583251953125,3157.715087890625,2197.07080078125,3019.507080078125,2984.7548828125,1.855599657574203e-05,295.9013366699219,298.0189514160156,0.05090000107884407,0.3476000130176544,0.4785999953746796,0.025200000032782555,0.0,0.04210000112652778,0.0,9.999999747378753e-05,0.00030000001424923534,0.011500000022351742,0.00139999995008111,0.0,0.4834623136802722,10.890000343322754
83,2,4,-94.75434,44.67025,2016-08-01,../data/tiles/input_tile_lat_44.67025_lon_-94.75434_2016-08-01.npy,145.16026306152344,186.74159240722656,411.81549072265625,288.36822509765625,3667.700439453125,1638.23046875,764.1644897460938,2956.935791015625,2938.807373046875,6.795635999878868e-05,255.2008209228516,295.2666015625,0.008757801726460457,0.374471515417099,0.3254479467868805,0.027481377124786373,0.0,0.04560096561908722,0.0006039863219484688,0.0,0.007549828849732877,0.0014093014178797605,0.0010066438699141145,0.006599999964237213,0.6786017096356339,5.809999942779541
84,2,3,-101.24943,45.53263,2016-06-15,../data/tiles/input_tile_lat_45.53263_lon_-101.24943_2016-06-15.npy,383.3902893066406,524.659912109375,846.9279174804688,982.5272216796876,2650.9814453125,2992.3095703125,1943.9859619140625,3075.085205078125,3044.103515625,2.3216729459818453e-05,328.03173828125,294.6634521484375,0.2750999927520752,0.16920000314712524,0.0,0.00019999999494757506,0.00019999999494757506,0.02380000054836273,0.0017999999690800905,0.000699999975040555,0.054999999701976776,0.00030000001424923534,0.0,0.0,0.33001699004518353,4.2800002098083505
85,3,2,-99.17405,39.4151,2016-06-15,../data/tiles/input_tile_lat_39.4151_lon_-99.17405_2016-06-15.npy,385.7662353515625,550.8908081054689,995.5694580078124,1091.3370361328123,3426.366455078125,2819.294189453125,1584.742919921875,3026.08935546875,2982.332275390625,2.7486372346174907e-05,320.0619812011719,299.0265197753906,0.7431749105453491,0.00010111223673447968,0.0010111223673447967,0.0011122345458716154,0.0,0.025176946073770527,0.0,0.00010111223673447968,0.0,0.011223457753658295,0.00010111223673447968,0.010999999940395357,0.23816770138709165,10.829999923706056
86,4,4,-96.04791999999999,43.969559999999994,2016-08-01,../data/tiles/input_tile_lat_43.96956_lon_-96.04792_2016-08-01.npy,160.62539672851562,194.7230987548828,417.0184020996094,291.2113037109375,4423.666015625,1830.9759521484373,833.7337036132812,2959.45849609375,2944.93994140625,3.2396626920672134e-05,255.03501892089844,294.9028015136719,0.12780000269412994,0.4544999897480011,0.3023000061511993,0.007400000002235173,0.0,0.0406000018119812,0.0,0.0,0.037799999117851264,0.0015999999595806005,0.0010999999940395355,0.0,0.6948901822692468,5.440000057220459
87,3,0,-101.41113,46.04467,2016-06-15,../data/tiles/input_tile_lat_46.04467_lon_-101.41113_2016-06-15.npy,428.6684875488281,539.918212890625,846.8652954101562,903.6989135742188,2626.87353515625,2897.573486328125,1811.3045654296875,3067.421630859375,3035.142333984375,2.0854344256804325e-05,324.1719055175781,294.1966857910156,0.8363000154495239,0.0008999999845400453,0.00030000001424923534,0.00279999990016222,0.0,0.010900000110268593,0.008100000210106373,0.0006000000284984707,0.015399999916553497,0.00019999999494757506,0.0,0.0,0.18983591377343,5.230000019073486
88,3,2,-93.43382,45.26314,2016-06-15,../data/tiles/input_tile_lat_45.26314_lon_-93.43382_2016-06-15.npy,252.47003173828125,306.6699523925781,566.2577514648438,445.5339050292969,3486.02587890625,1852.302734375,953.74560546875,2988.65625,2969.62939453125,4.0162005461752415e-05,294.90972900390625,293.22247314453125,0.06888506561517715,0.020628683269023892,0.006876227911561728,0.22261787950992584,0.002087426371872425,0.33055010437965393,0.00012278978829272091,0.0022102161310613155,0.004420432262122631,0.13973477482795715,0.010437131859362124,0.18559999763965607,0.7336378811221372,8.560000419616701
89,3,2,-100.0367,46.44891,2016-06-15,../data/tiles/input_tile_lat_46.44891_lon_-100.0367_2016-06-15.npy,462.44049072265625,564.484619140625,916.4520874023438,941.3673095703124,3086.932373046875,3160.5224609375,2095.415283203125,3029.9208984375,3003.4287109375,2.789066820696462e-05,324.7770080566406,293.25396728515625,0.6172000169754028,0.14399999380111694,0.03060000017285347,0.0,0.0,0.02649999968707561,0.0,0.00030000001424923534,0.00419999985024333,0.0003999999898951501,0.0,0.0,0.2448721018276716,3.559999942779541
90,0,4,-103.27064,46.8801,2016-08-01,../data/tiles/input_tile_lat_46.8801_lon_-103.27064_2016-08-01.npy,447.727294921875,564.6646728515625,858.4373779296875,1029.93896484375,2389.90234375,2815.18408203125,1889.399658203125,3075.21435546875,3041.02001953125,1.3553233657148668e-05,271.09823608398443,294.3155517578125,0.4699999988079071,0.00419999985024333,0.0,9.999999747378753e-05,0.0,0.04679999873042106,9.999999747378753e-05,0.00279999990016222,0.03920000046491623,0.008000000379979609,0.00019999999494757506,0.0,0.13353223574200745,4.559999942779541
91,0,0,-99.22795,44.212109999999996,2016-06-15,../data/tiles/input_tile_lat_44.21211_lon_-99.22795_2016-06-15.npy,337.598388671875,421.8507080078125,731.4569702148438,708.077392578125,2864.52001953125,2611.17431640625,1474.108154296875,3078.519287109375,3051.75927734375,2.372849667153787e-05,327.8374938964844,295.65423583984375,0.8396999835968018,0.002899999963119626,0.00030000001424923534,0.0024000001139938827,0.0007999999797903001,0.0227000005543232,0.0,0.001000000047497451,0.006500000134110451,0.0,0.0,0.0,0.3274486260978799,4.690000057220459
92,3,4,-97.66515,48.28147,2016-08-01,../data/tiles/input_tile_lat_48.28147_lon_-97.66515_2016-08-01.npy,278.60610961914057,356.1758117675781,646.5299072265625,559.9691162109375,3423.31884765625,2071.71728515625,1105.6278076171877,2962.61376953125,2935.9462890625,3.089214442297816e-05,255.8065490722656,293.8366394042969,0.014399999752640724,0.2948000133037567,0.32589998841285706,0.004399999976158142,0.0,0.03060000017285347,0.002199999988079071,0.000699999975040555,0.000699999975040555,0.0,0.0,0.0,0.4436805891363244,3.9800000190734863
93,0,2,-97.44955999999999,47.76944,2016-08-01,../data/tiles/input_tile_lat_47.76944_lon_-97.44956_2016-08-01.npy,272.49740600585943,346.0492858886719,609.0166015625,573.4661254882812,3391.7919921875,2031.105224609375,1073.2530517578123,2972.484619140625,2945.438720703125,3.1971594580681995e-05,254.02713012695312,294.0587463378906,0.01510000042617321,0.12809999287128448,0.4156000018119812,0.030300000682473183,0.0024000001139938827,0.04740000143647194,0.00570000009611249,0.006300000008195639,0.016300000250339508,0.0008999999845400453,0.00030000001424923534,0.0,0.3928138215683008,4.099999904632568
94,4,2,-106.90855,39.44205,2016-08-01,../data/tiles/input_tile_lat_39.44205_lon_-106.90855_2016-08-01.npy,216.6313018798828,280.6727905273437,506.1575012207031,585.1284790039062,2078.536865234375,1630.762451171875,1160.9561767578125,2899.45849609375,2885.3720703125,1.7874837794806808e-05,242.7113037109375,285.8439636230469,0.3352000117301941,0.0,0.0,0.05719999969005585,0.5325999855995178,0.003000000026077032,0.0052999998442828655,0.0013000000035390258,0.0,0.0,0.0,0.0,0.35638988057249466,4.489999771118164
95,0,0,-94.91631,45.101440000000004,2016-08-01,../data/tiles/input_tile_lat_45.10144_lon_-94.91631_2016-08-01.npy,191.08822631835938,223.71632385253903,439.7046508789063,269.54229736328125,4217.990234375,1667.403564453125,697.7443237304688,2951.111572265625,2932.868408203125,6.446482439059764e-05,256.2372436523437,295.0009460449219,0.009127418510615827,0.5993671417236328,0.3356456160545349,0.009979311376810074,0.0,0.018011439591646194,0.0,0.00024339783703908324,0.0017037848010659218,0.009857612662017344,0.0008518924005329609,0.17829999327659607,0.2201002678392749,3.4600000381469727
96,3,0,-94.88936,45.074490000000004,2016-08-01,../data/tiles/input_tile_lat_45.07449_lon_-94.88936_2016-08-01.npy,192.0731658935547,239.12217712402344,447.3167724609375,322.2113037109375,1993.4444580078125,946.6082763671876,430.6325988769531,2955.341064453125,2935.684814453125,6.526776996906847e-05,255.9449157714844,295.05120849609375,0.041897065937519073,0.1142067238688469,0.07188430428504944,0.17035304009914398,0.0,0.01924712955951691,0.0010633772471919656,0.4635261595249176,0.020310506224632263,0.004678859841078521,0.0012760527897626162,0.059599999338388436,0.6385087104220138,6.440000057220459
97,4,0,-91.25118,43.34972,2016-06-15,../data/tiles/input_tile_lat_43.34972_lon_-91.25118_2016-06-15.npy,306.5646667480469,327.8175048828125,595.6151733398438,406.1795654296875,4311.1845703125,1869.2952880859373,862.5061645507812,2950.88916015625,2933.77978515625,6.934521661605686e-05,302.2469177246094,294.0018615722656,0.2445163130760193,0.05764904245734215,0.0008436445496045053,0.6099550127983093,0.001827896456234157,0.039370078593492515,0.007733408361673355,0.00042182227480225276,0.003374578198418021,0.02207536622881889,0.006749156396836042,0.2888000011444092,0.7656478121092444,3.8199999332427983
98,1,0,-103.43234,47.28434,2016-08-01,../data/tiles/input_tile_lat_47.28434_lon_-103.43234_2016-08-01.npy,471.6068115234375,582.4306030273438,849.1160278320312,924.9635009765624,2139.104736328125,2429.785888671875,1635.30419921875,3065.199951171875,3030.836669921875,1.625099866942037e-05,268.11135864257807,294.47869873046875,0.4318999946117401,0.0,0.0,0.12710000574588776,0.039299998432397835,0.002199999988079071,0.00139999995008111,0.002199999988079071,0.0,0.00030000001424923534,0.00019999999494757506,0.0,0.17291369200929213,3.309999942779541
99,0,0,-106.666,47.52689,2016-06-15,../data/tiles/input_tile_lat_47.52689_lon_-106.666_2016-06-15.npy,463.9169006347656,564.1898803710938,863.5283203125,911.8079833984376,2312.888427734375,2634.277099609375,1809.138427734375,3042.34521484375,3017.184814453125,2.0351633793325163e-05,328.10211181640625,293.16827392578125,0.8683000206947327,0.0,0.0,0.0,0.0010999999940395355,0.001500000013038516,0.007699999958276749,0.003500000108033419,0.001000000047497451,9.999999747378753e-05,0.0,0.0,0.11299651567088928,5.510000228881836
